	GSM8268694	GSM8268695	GSM8268696	GSM8268707	GSM8268708	GSM8268709
79901	1539	2064	1652	2037	168	5037
1781	6235	8340	6981	3580	310	9383
8604	911	1245	1116	638	62	1705
8520	5582	7279	5769	3117	333	7760
254042	313	408	376	229	32	630
1745	293	393	314	116	7	339
1746	319	370	317	36	2	110
3655	3246	3909	3389	1296	117	3460
5163	2726	3803	3076	1014	95	3012
11069	31	50	37	26	3	71
51776	11232	14649	12192	5385	451	13420
339751	600	737	675	261	22	688
83879	2651	3540	2748	1630	174	4245
6670	6343	8396	6879	3532	312	8841
29789	6833	9109	7505	3252	290	7951
9541	1321	1495	1361	953	85	2544
79634	874	1201	997	612	62	1493
151556	262	319	220	113	14	365
105373748	15	13	13	9	2	16
7456	934	1054	866	747	56	1833
440926	2988	4129	3406	2144	243	5744
1123	531	755	692	365	35	1171
1386	2368	2915	2354	1786	155	4405
518	4024	5062	4668	2255	221	6060
80856	3381	4329	3697	1473	122	3576
10651	610	806	695	392	30	1055
105373759	13	24	27	13	1	28
220988	29465	37086	31554	13227	1282	36152
100616394	579	749	722	286	36	856
4780	4613	5817	5086	2551	243	6617
100130691	40	72	52	66	5	184
8540	6331	8434	6587	3153	303	7625
150737	186	232	190	158	15	395
92104	314	475	380	310	28	709
129831	350	531	418	200	16	528
114880	982	1286	1116	550	58	1530
101927027	389	573	492	348	24	921
8575	2490	3128	2516	1323	128	3237
494513	60	106	71	71	2	192
51661	265	307	307	217	22	502
65977	1332	1841	1483	579	53	1511
100506866	212	309	262	147	13	387
7273	1072	1490	1316	675	59	1834
91404	1469	2046	1561	929	74	2528
57703	2462	3077	2514	1409	144	3666
10477	2947	3659	3145	1613	116	3963
3676	2460	3214	2429	1293	107	3116
375298	223	282	239	103	10	303
6744	12186	15628	12929	8423	763	20848
54431	7267	9293	7515	3889	360	9289
2487	115	150	141	131	13	296
10787	21209	27791	22588	10541	944	25199
142679	109	134	109	103	9	328
129401	990	1460	1178	469	45	1204
105373774	56	104	68	34	3	77
91752	194	257	227	30	4	64
401024	12	20	14	8	2	39
107985783	5	23	22	7	1	32
105373785	12	18	11	4	0	20
55854	5797	7633	6464	2260	207	5629
3685	10132	13018	9952	7161	617	17072
165215	923	1289	990	741	62	1883
105373786	14	22	11	16	0	21
10203	11	11	12	30	3	47
7035	6777	8818	7098	5832	517	14806
51454	2053	2817	2152	1170	99	2928
1281	46	47	55	111	11	334
1290	15072	18255	15954	10990	962	29011
84128	3311	4433	3533	1434	128	3729
30061	114	177	124	176	17	474
54529	2585	3326	2640	1328	145	3215
110599588	503	611	548	265	32	735
105373793	21	32	18	11	2	42
150709	185	233	218	128	17	351
64172	422	587	586	384	40	980
101409258	8	12	12	7	1	27
94101	2114	2843	2213	1182	109	2913
5378	1474	1993	1698	892	88	2319
105373796	60	82	81	45	4	131
84281	107	200	165	64	11	211
26275	914	1097	952	612	51	1601
3628	577	661	485	372	45	1006
54842	1048	1266	1059	762	82	2065
105373802	15	29	21	7	1	32
100131211	412	495	409	354	23	909
105376748	39	49	36	23	2	83
4664	1603	2077	1705	1462	142	3580
2744	11682	15695	11887	7559	698	18462
6772	5141	6399	5446	3604	301	9421
6775	14	15	15	16	0	47
4430	13418	16936	14333	6221	548	16291
64859	1989	2741	2285	720	67	1709
105747689	83	117	81	30	2	77
23671	180	200	171	103	6	351
105376754	16	18	13	7	1	34
57181	4101	5436	4411	2556	231	6227
56171	81	78	74	60	4	128
107985972	6	10	12	3	0	11
9262	2323	3018	2300	1111	92	2770
101927454	17	35	30	12	1	47
57520	355	527	510	179	20	485
284992	862	1030	1001	508	51	1328
9330	2515	3467	2919	1662	159	4007
401027	16	48	15	14	0	74
80055	1842	2473	2018	1494	138	3992
91526	431	589	440	413	37	1052
23451	17881	23218	19603	10940	998	28674
80219	1453	1886	1623	799	53	1795
3329	28083	36249	30881	10291	901	25665
106635540	1936	2496	1934	618	72	1427
100529241	3124	3901	3276	1313	128	3696
3336	2426	2818	2782	913	105	3278
25843	1515	2053	1554	696	59	1631
130132	50	82	95	38	0	105
92935	407	534	413	160	21	391
23314	1714	2069	1863	852	96	2362
101927687	15	31	8	6	1	21
205327	1394	2026	1500	693	63	1772
129450	736	970	814	480	41	1228
79568	658	892	707	312	22	707
26010	5387	6703	6046	2755	223	7318
101927741	913	1092	997	468	49	1402
130535	467	596	465	300	35	777
151246	4837	6456	5358	3072	254	7674
316	1035	1267	1127	376	34	1053
101927795	640	728	504	287	18	594
9689	23010	30128	24282	8199	735	20645
1195	3183	3955	3226	2103	204	5211
53938	810	1018	858	570	79	1460
60491	1586	1991	1791	1130	116	2880
4999	2786	3605	3155	1586	136	4223
105373835	134	195	148	83	7	215
285172	1736	2202	2027	972	86	2428
4709	1286	1362	1290	773	74	2128
105373836	4	14	10	14	1	39
8837	2128	2671	2433	1580	129	4162
65072	105	153	135	75	4	187
843	9	13	9	18	1	42
841	622	869	772	433	41	1089
130540	37	76	50	27	7	99
66008	4573	5603	4835	2701	253	7032
55437	1538	1990	1748	792	54	1863
151254	8	20	11	6	1	24
65062	3796	4837	4044	2356	223	5848
58538	260	311	347	208	20	576
57679	3611	4598	4029	1957	172	5693
65061	68	89	81	24	6	57
8324	1958	2703	2237	862	77	2443
100652824	2	19	20	11	1	35
7341	7178	9052	7416	4176	441	11539
51602	6184	8125	7047	2244	226	6183
109616995	29	50	31	7	1	34
692058	12	19	22	5	0	13
659	10178	13116	11912	5781	528	15978
150864	412	507	405	415	48	1179
130026	478	533	495	246	24	585
55759	2044	2781	2417	970	84	2544
79800	175	291	192	199	8	558
65065	2890	3650	3292	1844	181	4763
57404	1391	1840	1801	959	62	2609
10152	8406	10873	9090	4631	363	12287
65059	3260	4405	3914	1153	98	3335
117583	438	472	452	283	17	644
8828	8519	10099	9075	6209	526	16988
54891	1685	2215	2088	877	79	2663
4719	6995	8918	8027	4260	336	11235
100329109	84	149	151	75	7	226
1933	10642	13146	11893	4764	418	12243
26798	18	18	24	2	2	18
619569	19	27	27	7	0	12
2825	297	382	336	40	1	100
57683	925	1444	1199	863	75	2302
8745	63	58	48	23	2	61
130752	15	26	33	19	2	60
22868	2326	3084	2634	984	78	2443
130749	196	220	214	82	7	229
8609	4444	5623	4860	1523	148	3868
101927865	17	32	19	10	1	36
105373853	73	70	89	23	2	89
105373851	10	20	11	6	0	21
1385	3523	4676	3919	2464	210	6277
151194	479	687	542	331	34	759
151195	1734	2073	1712	690	66	1720
7855	728	934	722	337	34	899
100616361	20	30	18	8	1	21
389072	930	1186	1020	833	53	2093
3417	1919	2444	2018	2147	201	5454
200576	3637	4615	4026	2855	304	7852
4133	12	22	12	19	2	44
6120	3361	4180	3617	1698	133	4273
151050	735	1036	884	538	51	1487
101928020	38	53	58	23	3	75
102724820	17	32	18	25	0	36
10314	2710	3431	2556	2147	197	5043
1373	230	277	247	169	6	418
22807	166	231	208	210	24	606
79582	565	726	623	393	54	1076
580	1984	2902	2164	1017	76	2488
101928103	39	64	53	21	2	83
26154	39	25	37	23	0	116
471	4422	5628	5029	1944	188	4925
2335	145665	181183	160900	58666	4880	155345
112268430	2423	3271	2890	874	64	2322
55686	464	610	547	272	16	587
55825	276	359	349	233	17	577
92691	34	65	69	68	5	244
7520	29745	38196	33441	15429	1369	39324
150967	756	917	930	441	32	1319
57574	1169	1416	1260	288	17	786
107985983	12	10	17	3	1	2
50485	1161	1377	1331	820	63	2110
100507554	117	142	99	40	1	97
6168	14328	16549	14850	7533	760	20027
101928156	41	72	59	28	2	80
3485	1610	1604	1533	1883	156	5413
3488	753	890	820	426	32	1053
7145	4987	5518	5384	2673	196	7805
105373878	37	33	32	22	2	57
101928487	23	20	12	6	0	27
10109	13037	15495	13800	5457	502	14131
151306	12	7	18	5	0	12
14	3747	4220	4131	2068	176	5872
25953	539	650	572	584	41	1609
64114	3059	3637	3222	1644	128	4326
102465256	45	69	67	31	4	95
58190	1750	1938	1739	1319	102	3613
7429	453	610	476	384	32	900
57695	2057	2704	2325	1563	133	3954
9125	3726	4750	4205	2171	210	5561
84812	301	394	362	298	21	785
7701	2877	3438	3371	1656	107	4530
617	1133	1248	1194	514	43	1447
64320	1115	1415	1340	581	46	1508
27148	1387	1651	1553	1161	86	3028
9654	1845	2168	2081	1072	77	2885
1593	155	161	191	223	11	522
79840	911	1109	1007	460	28	1095
151295	115	117	94	103	7	237
27013	1469	1636	1590	842	80	2403
79137	3419	4192	3752	2355	196	6160
130617	797	1021	936	551	46	1470
10058	963	1113	1059	611	60	1758
79065	4127	4919	4421	2749	228	7186
55139	1354	1634	1478	1062	106	3029
79411	154	160	159	166	15	423
8576	460	596	555	388	30	1044
7277	903	1122	1004	592	67	1535
3300	1690	1795	1633	1042	75	2965
5798	78	107	86	42	0	137
23549	1349	1690	1519	942	85	2398
1674	56	54	78	100	2	226
10290	2058	2231	2136	2038	172	6158
29926	1052	1273	1187	705	64	2073
79586	907	1036	996	670	37	1844
130612	59	62	75	68	8	196
23363	1903	2067	1970	2005	161	5546
114790	990	1094	964	681	40	1722
6508	657	690	680	555	24	1508
2043	680	932	888	256	18	693
130367	126	176	155	27	2	67
10056	4459	6005	4965	1436	128	3539
105373902	10	19	16	6	0	17
2181	4524	5730	4845	3432	286	8524
7857	82	118	96	299	24	859
130340	1096	1499	1164	416	33	1007
57590	6909	9082	7318	2619	231	6781
65080	1557	1894	1616	787	58	1939
5270	4389	5615	4835	2433	241	6554
8452	6776	8561	7160	3134	269	7906
55619	1715	2324	1942	1198	110	3065
57624	13	13	9	25	2	89
3667	3303	4111	3833	1801	168	4912
84236	904	1252	1065	554	47	1421
1286	43	74	51	90	7	230
1285	17	19	15	15	3	47
654841	31	36	26	15	1	58
56947	2546	3197	2821	1619	144	4140
3267	6665	9416	7562	3345	299	8202
80704	28	62	46	23	2	50
164781	349	412	431	79	5	160
55022	781	880	791	364	32	875
92737	6990	8438	7179	1769	147	4545
9320	21166	26965	24289	11188	977	30424
130888	156	176	134	78	6	232
151473	241	311	237	67	13	204
3431	595	708	683	576	39	1371
11262	68	83	69	53	2	121
93349	936	1233	1026	677	49	1710
105373925	108	104	107	62	2	161
6672	2415	3091	2765	1595	150	4186
101928816	12	8	16	10	1	26
51719	5797	7694	6128	2953	268	7243
81618	3493	3907	3554	3178	306	8427
257407	66	65	42	60	9	151
112268432	21	36	28	15	1	57
5707	9603	12159	10845	5843	562	15715
3357	35	45	35	10	1	18
80210	1086	1408	1215	935	67	2720
93010	72	99	95	51	4	160
4691	51840	63982	56206	18778	1700	51413
654321	10	18	17	4	0	20
6082	10	26	25	6	2	14
151477	24	28	21	22	0	50
5757	30493	37621	36114	15961	1621	44874
100302285	3321	4576	3857	1656	169	4438
5147	592	716	649	530	46	1546
64708	2264	2576	2315	1305	106	3508
129563	938	1102	930	519	38	1530
1146	10	14	23	7	0	15
200765	275	483	317	195	15	451
9470	2817	3358	2980	1577	133	4243
80303	103	105	105	108	7	283
26058	3744	4742	4164	2836	287	7895
3769	19	46	48	17	2	68
389084	44	59	50	53	2	144
25791	41	54	38	25	4	127
3635	27	22	27	59	2	148
55054	1611	1871	1612	845	72	2318
8527	2016	2357	2136	1329	95	3580
55230	2635	3282	2863	1573	147	4364
339766	10	13	15	7	0	15
55355	3876	4836	4377	2603	242	7021
151507	86	118	99	58	3	130
10123	3170	3916	3538	2081	193	5901
106144537	18	3	4	11	0	15
105373938	5	11	16	2	0	21
23677	9801	11731	10885	3591	288	9929
116987	1727	2070	1794	873	79	2518
27321	6	11	16	3	1	11
105373943	4	13	15	3	0	10
105373942	14	21	28	7	0	22
2637	30	27	41	6	0	22
79781	303	361	375	370	30	974
105373945	37	31	43	50	4	138
57007	789	1018	867	397	29	902
105373991	9	24	10	15	2	45
105373949	21	38	17	22	3	63
10920	4024	5191	4235	1996	157	4838
1293	448	561	501	260	24	717
105373957	19	39	27	15	0	25
79083	2915	3027	3199	1609	126	4528
9208	9710	11871	10457	3856	317	10431
375316	31	43	26	30	3	70
10267	138	157	128	195	27	616
100533179	647	744	729	325	28	919
140739	1029	1285	1146	446	36	1168
51540	246	262	272	136	9	420
151176	409	407	413	254	28	705
80895	1635	1975	1671	823	61	2139
643387	46	49	53	22	3	47
55502	121	135	128	144	15	479
8864	505	701	608	232	11	574
26146	1155	1397	1256	752	59	2078
51665	2680	3134	2759	1558	136	4002
107986003	807	1007	894	474	41	1187
100287387	131	123	112	64	2	194
117581	469	634	542	301	15	743
9759	624	683	710	473	37	1542
4705	3682	4426	3998	2145	190	5603
150678	646	737	717	389	45	1367
102723825	6	20	18	6	1	17
2817	6636	7266	6747	3633	242	9798
100130449	7	14	14	13	1	30
51281	181	242	221	124	13	344
285193	145	196	137	114	11	287
57140	1020	1242	1157	1068	73	2888
101752400	107	164	148	92	5	267
11132	507	567	553	480	39	1257
2859	26	31	33	18	3	62
547	11	15	8	10	0	34
25992	276	294	267	304	31	876
130916	1108	1252	1072	762	69	2185
23178	820	959	900	733	63	2180
5510	1860	2356	1940	1116	99	3214
50636	859	1106	1059	517	49	1578
105376810	39	67	60	21	2	72
3069	31872	38168	35077	18252	1474	50317
101927509	764	850	741	441	30	1170
4735	27303	34291	28985	15087	1398	38918
9855	918	1163	1088	561	61	1602
105373973	6	15	23	4	1	23
10494	4004	4764	4361	2422	202	6921
100379249	61	41	50	22	2	79
105373974	26	35	27	14	2	71
666	1770	2110	1936	939	80	2660
105373975	73	67	79	53	11	160
51078	1604	1869	1730	829	62	2173
23192	2148	2562	2322	1739	147	4817
1841	2077	2493	2387	1589	119	4210
84289	1725	2164	1810	1070	97	3175
728294	505	586	531	546	63	1522
101927289	4	12	8	12	0	39
102723927	26	41	37	34	1	99
285097	10	6	7	10	0	16
728323	90	116	93	68	4	195
51095	1659	2013	1749	893	78	2280
51185	1167	1495	1219	684	58	1820
100130207	4	11	15	7	0	16
57633	1083	1400	1109	817	61	1906
285362	1041	1205	1158	707	58	1895
6419	537	782	677	255	18	776
100996539	20	10	6	11	1	24
3708	651	807	748	695	61	1909
100507582	73	86	81	58	5	189
8553	2903	3428	2760	2075	186	5054
55207	5055	6798	5269	2408	211	5553
9695	2885	3548	2881	1657	138	4638
29995	739	955	846	656	64	1759
29931	31	42	45	23	7	75
51066	18	13	18	15	1	56
5021	3471	4417	3906	456	35	1075
